@relation mfeat-weka.filters.unsupervised.attribute.Standardize

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.340827,1.447094,0.010212,1.248312,-1.327841,0.214021,-1.660538,-0.392761,-1.914662,0.611719,-1.560059,0.5814,-1.635373,-0.422178,0.051838,0.984402,-0.888243,0.474699,-0.955385,-0.945263,0.766688,-0.018363,0.458598,0.238953,0.157509,-0.525461,0.859556,-0.28925,0.391274,0.19093,-0.411287,0.1277,0.686795,-0.348605,-0.111951,-0.303845,-0.2052,0.594716,0.26767,-1.462258,-0.08281,-0.353213,0.364995,1.002209,0.047262,0.501164,-0.584732,-0.304325,-0.760271,0.394359,0.584834,0.434154,0.215562,-0.89824,-0.61047,1.199857,0.229202,-0.334115,-0.517161,-0.012364,0.088612,0.274256,0.512159,-0.184836,-1.621748,-0.173655,1.276382,-0.734828,0.643118,-0.287602,-0.289832,-1.481302,0.276037,1.688479,0.877712,1.957067,3
-1.131908,-1.951276,-0.851823,0.666716,-1.279535,-0.403864,-0.189649,-1.470332,0.527831,-1.128008,-0.473386,-0.356957,-1.017014,-1.274028,-1.821089,-0.361036,-1.49149,-0.433503,0.375742,-0.821793,-0.910345,-1.700847,-0.191055,-0.14384,-0.140467,-0.933498,-1.150602,-0.394511,-0.958332,0.158509,-0.576619,-0.200645,-1.156041,-1.616253,0.085862,-0.305103,0.230771,-0.897357,-1.291808,-0.294429,-0.0867,0.685016,-0.452301,-0.986454,-1.636943,0.251119,-1.136672,-0.421944,-1.849732,-0.385111,-0.46533,-0.005647,-1.246981,-0.606964,-0.19619,-1.563785,-0.758787,-0.947745,-0.795135,-1.251741,-0.637251,-1.483258,-1.684547,-0.870445,-1.013127,-1.612314,-1.026076,0.563593,-1.220652,-1.003952,0.105379,-0.43187,-0.915556,0.564815,-0.880459,0.92565,9
0.869997,-0.362428,0.663136,-1.327543,1.283953,-1.388185,-0.525121,0.943366,0.22419,0.254633,2.710007,-0.313664,-0.696825,-0.673312,2.105397,1.442137,1.311066,1.829603,-1.000954,2.322684,-0.575608,0.874627,2.944408,0.97013,0.250742,3.313224,-0.992037,1.31053,3.082956,2.92541,1.618066,0.751593,-0.523632,4.140205,1.888097,0.016959,0.792004,2.673857,0.447155,-0.251809,3.458808,-0.983074,1.523305,1.888558,0.327768,-0.785377,-1.529427,0.238338,0.726931,-1.661238,-0.71336,0.356085,-0.810906,-0.654563,-1.447721,-0.052233,1.174727,-0.838197,-0.414326,0.093292,0.572206,-1.294488,-1.33286,-0.616562,-0.378099,-0.5243,-1.288638,0.179522,1.450325,-0.87897,0.614049,0.138458,-0.036433,-0.558289,0.22476,0.07347,7
-0.966759,0.899471,0.478235,0.601186,-0.243959,1.350057,1.400682,-0.363558,1.705683,0.959293,1.427366,0.196386,-0.417758,-0.471542,-1.472019,0.710582,2.309405,1.023312,-1.604818,-0.424205,-0.592051,1.436362,1.943033,0.213029,0.227111,-1.188352,-0.455528,1.425895,1.264833,1.29697,1.20025,-0.736561,0.279747,0.478348,0.532633,2.05505,0.946142,-1.627741,0.573255,-1.180309,0.845898,2.543734,0.630678,-1.080741,-0.786756,1.178663,0.563295,-0.362217,-1.469685,-0.173553,0.042968,0.324937,-0.082939,-1.335418,1.010737,0.314843,1.118749,-0.887474,0.074395,0.478945,-0.276992,-0.503328,-1.078039,-0.229743,-0.578599,0.193791,-0.806667,-0.033189,-0.409636,0.14413,0.679041,-0.258943,-0.082831,-1.670226,-0.332603,-0.782344,5
-0.614849,1.460984,-0.469015,1.389986,-1.235539,0.53579,-2.09972,-0.731948,-1.357052,1.013657,-1.781551,0.3328,-0.849151,-1.123969,-0.108195,1.160656,-0.986647,-0.140045,0.078417,0.140038,0.463584,-0.377717,-0.384733,-0.697237,0.681515,0.17676,-0.008393,-0.128468,0.547026,1.665578,-0.433284,0.121879,-0.638286,0.405662,-0.060487,0.432983,-1.562393,0.413974,-0.936818,0.192211,-0.580776,-0.693628,-0.177251,-0.033553,1.193105,1.377119,0.026114,-0.193191,1.186151,1.320466,0.83962,-0.499107,0.38991,0.863066,0.392073,-0.429903,1.703225,-0.302536,-1.502031,-0.310722,0.359192,0.039991,0.219026,-0.997156,-0.482829,-0.339165,0.125565,-0.667806,0.236932,-0.790669,0.065389,-0.882914,0.582964,1.441011,0.266767,1.528863,3
-0.704828,1.411082,-1.642735,1.230811,-0.789061,0.114018,-1.520523,-0.871791,-1.210624,-0.794456,0.255692,-1.532487,-0.517336,-0.142603,-1.496433,1.50744,-1.17488,-0.346187,-1.052144,0.132366,1.676386,-0.723519,-0.026836,-1.329451,0.855137,0.986707,-0.465151,-1.097232,-0.777432,0.3104,0.371435,0.281643,-0.983144,-0.361518,-0.750098,1.290933,1.149456,0.101528,-0.00061,0.124354,2.311167,2.108825,0.259896,0.081424,-0.824076,0.581429,-0.950531,-1.232467,-0.174137,0.320213,-0.877985,-0.852436,0.277241,-0.90451,-0.142802,-0.504259,0.138602,-1.564366,0.557007,-0.826533,-0.638254,-0.067919,0.563538,-1.596921,-1.476364,1.012987,-0.26547,-0.52911,-1.087076,0.514122,-1.04819,-0.156799,-0.918644,0.627735,-0.210991,1.568958,3
-1.369727,-1.00487,-1.261328,0.072901,1.370629,-1.272812,0.3575,-1.186914,0.573058,-0.047896,-1.007442,0.118665,-0.938537,1.441644,-0.377688,-1.216295,0.732077,-0.295964,-1.375307,0.039499,-0.803501,-0.950423,-0.725394,0.719564,-1.846796,-1.036899,0.440696,-0.303577,-1.324352,-0.357667,-0.877789,-1.889354,-0.365343,0.266154,-1.584472,-0.622689,-0.457465,-0.316779,-1.357129,-1.209268,-0.986145,-1.356864,0.431056,-0.644783,-0.573539,-0.966366,-1.028294,-1.485091,-0.992381,-0.654491,-0.758604,-0.584238,-1.010594,-1.470743,-0.9477,0.105893,-0.972738,0.271371,-1.396801,-0.445573,-1.374901,-1.70858,-0.922607,1.30982,-1.003005,0.731978,-1.537695,-0.324627,-1.518006,-0.746797,-1.387679,1.452353,-1.7868,1.168467,-1.167568,1.685215,1
0.846719,-1.652264,-0.685528,-0.384671,-0.633668,0.333151,0.926421,1.350854,-1.864994,-0.067427,-0.286226,0.621443,0.184282,0.540831,-0.405257,1.34375,-0.760411,0.5655,-0.649433,0.442794,-0.336062,-1.509812,0.95254,0.631072,-0.061416,-1.405805,1.055341,-0.703671,0.214798,-0.843302,1.081922,-0.456582,-0.179684,1.107225,0.924844,0.711514,0.241643,-0.047873,-0.947729,1.07073,-0.244373,-0.219172,-0.852541,0.685663,0.380879,0.67185,-1.695237,-1.124399,0.045253,-0.936083,-1.114341,-0.506153,-0.098802,-1.378429,0.478543,1.332528,-0.518819,1.292183,0.034784,-0.793775,0.710257,-0.801406,-0.334883,-1.697194,-0.413438,-0.9454,-0.359902,0.902342,-1.481128,0.590245,1.469451,-0.097443,0.619371,0.411237,-0.838905,-1.422338,7
0.045499,0.358963,1.47781,-1.106586,0.281155,-0.853286,-1.211916,1.25975,-1.859081,-0.582001,-0.019654,-0.118628,-0.62485,-0.34994,-0.88398,-0.032776,0.058821,-0.29396,-1.406308,0.246988,-0.453488,-0.656618,-1.143488,-0.727434,-0.915169,0.160077,-0.231976,-0.7676,-0.72756,0.166955,-0.488293,-0.395419,-1.101036,0.352973,0.082907,0.66675,-1.113476,-0.779691,-0.248898,0.696437,-0.815174,-1.068172,-0.295824,-0.251523,0.644784,0.070159,0.11181,-0.509571,-0.089813,-0.18125,-0.075307,-0.361158,-0.105315,0.118287,-0.493145,-0.907621,-0.063921,-0.70712,0.16148,1.796596,-0.837453,-0.248687,0.792577,0.399314,0.112999,0.36187,1.84549,0.7423,-0.642306,1.186762,0.036216,0.42614,1.536092,-0.155956,-1.098812,0.381543,2
-1.837666,0.248867,0.777242,-0.441693,1.336253,0.766711,1.088514,0.433616,0.841437,2.208665,0.541277,1.255803,0.127364,-0.027088,2.209059,1.734668,1.625639,-0.763278,-0.441973,1.963845,0.83078,2.443434,0.289139,-0.765993,0.758337,0.053326,2.594384,-1.249373,-1.091046,0.348076,-0.279404,2.776558,-0.650528,-0.547434,-0.611197,0.427039,2.185945,-1.14415,-1.651456,0.376461,-0.236269,2.09463,0.747914,-1.263634,-0.160754,3.433068,-1.145668,1.080161,0.63711,3.891661,-1.089369,-0.136335,0.07644,3.008063,0.733364,-0.185907,-0.338593,3.260973,0.071519,-1.547662,-0.902148,1.069,0.283737,-0.706251,0.502832,1.176683,0.267125,-1.093194,-1.085536,-0.832495,-1.016175,-1.196028,0.584982,-1.625538,0.660674,-1.667588,5
-0.421753,0.706707,-0.189946,0.013278,-1.520853,0.515578,-1.58112,-1.221619,-1.065013,-0.426317,-0.071425,-0.853447,0.073367,-0.660806,0.128283,-1.50206,0.5738,-1.127601,-0.439199,0.189385,0.18871,0.298882,-0.376954,-0.34357,0.391777,0.568239,-0.288419,-0.044938,-0.706434,-0.171587,0.835405,-0.82319,0.20559,-1.129491,-0.731281,0.449569,0.364947,-0.291889,0.028418,0.655591,-0.665478,1.448521,-0.59415,0.627269,-0.16621,-0.842421,0.973536,-0.623091,1.218278,-0.546782,0.886408,-0.400077,0.892371,0.680693,-0.963422,-1.539236,-0.161624,-0.144103,-0.693961,-0.949841,-1.07249,-0.958667,-0.164284,1.407444,-0.93884,-1.478474,1.010005,0.732633,0.573399,-0.117665,0.175138,-0.300601,0.038243,2.498761,-0.808264,2.196553,3
1.37745,-0.666921,0.685708,-0.036556,0.81148,-0.615575,-0.313224,1.103369,0.163387,-0.869278,0.841387,0.423741,1.268457,-0.919708,1.303407,-0.879354,-0.245913,2.233707,0.613289,-1.050442,0.163863,1.001443,0.952608,1.136515,-0.587447,-0.164199,1.947359,-0.037462,-1.029275,-0.432379,1.657107,-0.771228,0.273636,-0.255192,1.258871,-0.45301,1.347454,-1.365655,-1.162227,0.000019,1.907135,0.609661,-1.287476,-0.296408,0.853864,1.430471,0.182263,1.630256,0.499687,-0.053396,2.302426,2.456319,-0.857221,1.266316,2.457361,-0.924951,0.137171,2.594354,-0.069151,0.237168,2.020223,0.062113,1.40095,-0.011696,-0.19437,1.949293,0.667792,-0.063669,1.703204,0.487981,-0.06235,-0.202444,0.050689,-0.624888,-0.781507,-0.667459,10
-0.597516,0.534098,0.000495,-1.012285,-0.186277,0.574354,-1.507316,0.631742,-1.058617,0.15542,0.406805,0.325136,0.125692,-0.044802,-0.547245,0.418874,0.074552,0.322443,0.214288,-0.996026,-0.510016,0.456911,-0.463177,0.246316,-0.086067,0.113829,-0.364244,0.373342,-0.85071,-0.167237,-0.203141,-0.799106,-0.83988,0.548847,-1.329264,-1.462309,0.175078,0.043592,0.062879,-0.530733,0.533871,-0.301851,1.04303,-1.19408,-1.887263,-1.467141,0.774231,0.128841,0.642336,-0.454026,0.086241,-0.387448,-0.251058,0.248384,-1.197519,-0.612576,-1.443488,-0.918268,1.041619,0.414499,0.750087,-0.151202,0.086287,-1.38337,0.229287,0.100873,-0.248888,0.405405,-1.172617,-1.423338,1.226271,1.505637,0.968335,1.790399,-1.057128,1.468563,3
-1.422079,-0.148133,1.701033,-0.745227,-0.593593,0.755291,-0.564132,0.964849,-2.350962,0.637447,-0.800525,-0.606262,-1.152068,0.593413,1.172838,0.771858,-0.678565,0.000348,-1.637114,1.211496,0.566868,-1.365297,0.371616,0.751741,1.633109,0.201963,-1.10314,-1.506075,-0.015222,2.655414,1.350496,-1.838084,-0.426949,-1.623027,2.474307,2.100287,-0.258441,-0.743455,-0.063214,2.417126,1.726932,0.235083,-1.659881,-0.016516,-0.22717,-0.782177,-0.907701,-1.405932,-0.226671,-0.368426,-0.957619,-1.059908,0.27418,-0.705431,-0.154278,-1.050846,-0.191949,-0.729822,-0.324738,-0.798702,-0.698737,-0.27599,-0.169301,-1.094077,-0.021127,-0.275801,-0.303039,-0.276327,0.04791,-0.554573,-0.838978,-0.114255,-0.247698,-1.185204,-0.980724,-1.089524,4
-0.616139,-1.69048,-0.84439,0.122979,-0.475545,-0.69928,0.176722,-0.919579,0.021696,-0.533739,-1.051289,-1.311686,-0.941197,-0.34663,-0.446886,-0.471905,-0.867681,-1.336416,0.406625,0.611645,-0.678764,-1.006712,-0.588809,-0.909477,-0.477388,-1.454108,0.764446,-0.260467,-0.659348,-1.307258,-1.611693,0.951329,-0.785613,-0.671823,-1.750688,-0.800145,-1.00744,-1.71423,0.860219,-0.560856,0.156425,-1.345253,-1.43239,0.015825,-0.672799,-0.163351,-0.117476,-0.26374,-0.314973,0.090607,0.151218,-1.356364,-0.78612,-1.395761,-0.744637,-0.283727,-1.548687,-1.023677,-0.871783,-0.275196,-1.21093,-0.614544,-0.355782,1.056021,-0.751533,0.748615,0.431701,-0.429742,-0.374827,0.016059,-0.447742,1.170629,-0.79695,0.469124,-0.738814,1.316496,9
1.260536,-1.009772,-0.0254,-0.811019,-0.158116,0.297399,-0.018694,1.403284,-1.110314,-0.344286,-1.140564,0.830098,1.970673,-1.043561,-1.380475,0.867857,-1.15941,0.254565,-0.187963,1.141739,-1.058434,1.231711,-1.274579,-0.552654,-0.773986,1.619846,-1.717011,-0.141129,0.545357,1.950062,-0.965126,0.880587,-0.257565,-1.343012,-0.679386,1.858176,-1.704415,-0.024307,-0.004092,2.067915,-1.253536,1.729657,-0.272931,-0.535145,-0.922235,1.581657,-0.314688,-0.057119,2.049979,-1.041296,0.554979,1.092014,-0.889703,1.149934,0.374637,-0.687386,1.262383,-0.943657,-0.896805,-1.492982,-1.793534,-0.540964,-1.143055,0.063924,0.059765,-1.372128,0.941845,1.298747,-0.406062,0.787168,1.308636,-0.303835,0.698888,0.040724,-1.213173,-0.801697,7
-0.581828,-1.043106,0.100326,-0.536744,0.208142,-0.302068,-1.399545,-1.053573,-0.597728,-0.310886,-1.040274,-0.324123,-1.407947,-0.457504,-1.410137,-0.561732,-0.728365,-0.323732,0.720214,0.251147,-0.299407,-0.849844,-1.255152,-0.512406,-1.007436,0.181363,-1.039338,-1.629469,0.462741,-0.446811,-0.769849,-0.464366,-0.152043,-0.035717,-0.234633,-1.553349,-0.947528,0.100933,-0.165633,-0.872499,-0.237372,-0.922158,0.807408,-0.752807,-0.735648,-1.183408,0.679512,0.470798,0.177074,-0.070099,-0.147182,0.808571,-0.423844,0.040376,-1.464116,0.16448,-1.48502,0.905311,-0.549519,-0.848205,0.267616,-0.329139,-1.152105,-0.442281,0.776277,-1.259145,-0.888293,-0.110402,1.16936,-0.968338,-0.749567,-0.468014,-1.624768,-1.251588,0.518167,-0.074758,2
1.445392,0.490388,0.993379,0.20451,0.199586,-0.443518,-2.093123,-0.470286,-0.996054,0.78236,0.425893,-0.337863,-1.281709,-0.367888,1.496272,2.26659,-0.257105,-1.277531,-1.00533,2.088799,0.182667,0.78268,-0.839019,-0.526245,-1.016482,1.623005,0.137401,-1.335539,-1.022983,1.140811,1.75283,-0.032282,0.224705,-0.896841,2.32189,0.156726,1.8164,-0.375687,-0.91002,0.081768,1.963742,0.950419,-0.910694,-0.82578,1.688851,0.248828,0.907702,0.071893,0.328219,-0.510846,-0.841273,3.364386,-1.411556,-0.120662,2.517554,1.731136,1.132465,0.917116,0.838251,-0.68646,0.446681,-1.139799,-1.275104,0.984956,-0.644032,-0.483816,1.238964,2.878724,1.28413,0.806222,2.368397,-1.060717,0.643063,1.15959,-0.943803,-1.548884,8
1.341125,-0.344943,0.584655,-0.232146,1.248231,-0.975209,0.101227,0.733795,-0.429943,0.636437,0.808838,1.010546,0.314157,-0.435465,0.55702,-1.061103,1.26496,2.201131,-0.121218,0.210146,1.040843,0.677409,1.661413,0.473921,-0.641745,-0.578963,2.874271,-1.470051,-1.480797,-0.068655,1.86371,2.101103,0.378474,-0.028189,0.121976,4.104996,0.613018,-0.341905,1.22059,2.714803,0.991877,1.30092,1.257348,-0.368975,-1.558027,-1.82464,0.189849,-0.372855,-0.638606,0.586245,-0.40366,-0.553578,-0.140964,1.913727,-0.554386,-0.518772,1.477924,-0.465428,0.42162,-0.035097,0.119699,1.511826,0.266209,1.056847,1.897982,2.367971,-0.989167,1.914506,2.616672,-1.2361,0.53789,-0.425313,-0.36718,-1.382567,-0.347944,-0.894842,10
-0.512161,0.455337,-0.80844,-1.432397,0.148132,0.728098,2.172046,-0.941061,1.510756,0.620644,1.257792,2.672657,0.97435,2.70743,-0.830594,-1.902749,0.949338,0.739326,2.405148,0.655632,2.663178,2.746114,0.862501,2.291779,-1.814785,-0.191323,-1.362844,1.32079,2.482286,1.433186,0.981428,1.393733,2.912921,2.12695,-1.535552,0.371953,-0.260908,0.325048,1.447154,-0.41963,-0.125454,2.049355,3.124212,1.408246,0.785754,2.488449,0.450257,0.014008,-1.260377,-0.384269,-0.201132,-1.269547,1.667908,-0.216368,0.077292,0.833692,-1.404908,-1.097499,-0.373149,0.345216,-0.635527,0.811525,1.302585,1.45231,-0.012424,0.039716,0.453246,0.142204,0.619376,0.284411,0.46143,-0.810501,0.380089,-1.54268,-0.266033,-0.999735,6
1.230431,0.523729,1.527626,0.092202,0.422309,-0.553611,-0.41889,0.570529,-0.15083,-1.207894,1.546606,-0.453444,1.00289,-0.425983,1.813203,-0.758326,0.657214,-1.276066,0.490457,-0.791566,0.254248,-0.484188,0.306252,0.064632,0.391565,-0.244285,-0.860491,0.69352,0.368453,-0.036673,-1.610228,-0.446375,-0.713434,1.976831,-1.639701,-1.363152,-0.62844,0.491732,-1.677973,-1.004928,0.121155,-0.48046,-1.018644,0.471704,-1.86326,-0.561376,1.098989,1.347598,-0.092545,1.126921,0.306173,-0.588559,0.770998,-1.118467,0.428099,2.149002,-1.080924,1.763232,1.427663,0.781105,2.065262,0.883039,-0.996288,-0.044617,0.164491,-0.563908,1.876487,1.448523,0.693396,2.11994,1.604415,-0.183566,1.480495,0.931033,-0.940483,-0.509876,8
-0.913398,0.677093,0.641713,-0.018677,1.488966,0.392864,0.952276,0.556435,1.152264,2.50837,-0.428482,-0.459535,1.033337,0.356805,1.941295,-0.221419,-0.814055,1.915356,-0.650484,2.928685,-0.459813,-1.902745,2.593701,-1.299411,0.7582,-0.137067,0.339684,3.169988,0.127407,-0.244438,-0.097688,0.77104,3.512055,-1.604835,-0.663508,0.127849,1.474122,2.301157,-1.361365,-0.029972,0.022354,1.946281,2.094141,-1.22163,0.653598,-0.518882,1.983031,1.893483,1.220611,-1.586556,2.403273,2.894284,1.628452,-0.258441,1.941651,1.05464,2.440357,-1.162569,0.430012,1.945981,2.045179,-1.73727,1.385317,0.677897,2.0817,-0.552632,0.095079,-0.621893,0.697885,-1.489266,-0.965467,-0.032487,0.847995,-1.445707,1.032572,-1.093661,5
1.264821,-0.870187,0.17277,-1.207633,0.53711,-0.398123,0.211818,1.721626,-0.170028,-1.475633,-0.082137,0.925209,1.358975,-0.787371,0.233789,0.363817,-0.632945,1.755502,0.433279,-0.917113,1.009097,1.800275,-1.386031,0.221986,0.505356,0.250942,0.616755,2.029205,-0.02072,-0.509998,0.53258,0.435916,-0.424895,1.708884,0.439727,-1.122311,0.388834,0.364143,-1.450878,-1.763262,0.255302,-0.516115,-0.121018,1.169548,0.764799,-0.845548,-0.208224,-0.455712,-0.681002,0.234094,-0.486798,1.665175,0.302862,-0.684204,1.279558,1.50939,-0.74024,0.561624,0.658779,1.032813,0.333269,-0.126287,1.514807,1.862315,-0.72283,1.605422,1.646624,0.26781,1.211982,1.050981,0.121782,-1.403916,0.236962,-0.597,-1.040908,-0.659813,7
-0.097135,0.575358,-0.832814,-0.928538,-0.728936,0.419939,2.271632,-0.302938,1.631534,0.547268,1.045067,0.050935,-0.685841,3.583606,0.134969,0.939764,1.620043,1.401295,-0.820716,-0.041123,-0.755004,-0.047278,0.105514,1.132048,0.742731,1.44798,0.435111,0.431892,-0.625424,-0.082506,1.166451,1.189046,2.678246,0.465117,-0.965229,-0.223654,0.090777,0.245152,-0.380614,0.715399,1.389352,2.041942,0.303291,0.619687,-0.255095,-0.443747,-0.533796,-0.781354,-0.827734,-1.044149,-0.59058,-0.710198,0.616392,0.142047,-0.202034,-0.439416,0.434456,-0.489885,-1.370767,-0.844216,-1.352903,-0.824948,-0.978363,-0.439177,-0.419223,0.122922,0.432383,-0.160885,0.56472,-0.371727,0.180686,-0.214659,-0.012195,-0.927601,-0.058885,-0.578044,6
-1.656013,1.075566,0.304296,0.291494,1.01943,0.228634,1.195613,0.215773,1.813033,1.406565,0.913341,0.160417,-0.132736,0.107781,0.156011,1.341257,0.909225,-0.527383,0.518729,0.197038,3.848001,0.219309,-0.479672,-0.785663,1.60936,1.985928,-0.904584,-0.74082,1.10639,1.131778,1.818879,-0.151388,-0.684147,2.228688,1.462904,-0.503581,1.203892,0.729324,2.318221,-0.43533,-0.028017,1.893748,0.216699,1.619949,-0.267981,2.736542,1.542728,-1.646834,-1.337053,1.957377,1.834165,-0.23147,-1.06562,2.269312,0.631925,-1.018138,-0.508562,-0.267045,0.595739,1.336246,-0.786497,-1.3322,0.726821,-0.111464,1.642079,-0.789273,1.054701,1.017512,-0.148122,-0.523457,-0.079444,-0.444145,0.909561,-0.906457,1.555004,-1.00098,5
-0.371635,-0.191681,1.311356,0.299277,0.97905,-0.064491,-0.560495,0.906315,0.915428,0.096513,-0.175823,-1.210519,1.537846,-1.674567,-0.645331,-0.85433,-0.165027,-0.159002,0.369267,-0.826167,-1.34154,0.348125,0.339562,0.751051,-1.455287,0.129063,1.736196,-0.05728,0.149189,-1.421907,0.040872,0.267798,0.420788,-1.420718,-1.541584,0.602513,0.47244,-0.544613,-1.187126,0.275494,1.355021,-0.194866,-1.30691,-0.615717,-1.511589,-0.517924,0.727914,0.776852,-1.396063,0.390219,2.246763,0.183192,-0.858932,1.608843,0.879214,-1.041431,-0.022861,0.933897,0.005047,-0.010423,0.687515,1.63834,0.978751,-0.315496,0.884498,0.459748,-0.297094,-0.93387,0.205937,-0.278685,-0.99695,0.146055,1.531586,-1.060461,0.259083,0.182116,5
1.458904,0.406578,0.507592,0.097183,0.047947,1.806227,0.267145,0.547562,-1.698314,2.616519,-0.150633,-1.179839,2.007056,0.823356,1.485673,1.824465,0.238477,-1.137168,1.016327,3.17896,-1.195773,-0.943445,1.231215,0.709078,2.194944,0.360642,1.684225,-0.703995,0.752974,3.747257,-0.304026,-1.060826,1.243634,1.685759,1.998734,-0.324517,1.789785,0.426757,0.853693,2.444629,0.321832,-0.524993,0.826302,2.391432,2.880549,0.912095,-0.429193,-0.370204,2.669129,0.990544,-1.089078,-0.173915,2.691587,0.201635,-0.439546,-0.400675,2.873873,-0.191107,-1.773991,-0.218042,0.549547,-1.325659,-0.631291,-0.427724,1.724444,-0.431169,-0.970836,-1.125703,0.147701,-0.915766,-1.16834,-0.715751,-1.137331,-0.650162,1.259154,0.301158,4
-0.050288,1.961605,-1.251743,3.601619,-1.6226,0.036287,-0.294,0.014566,-0.028145,-0.834405,-0.278045,1.126111,-0.652278,-0.006997,-0.605145,0.010267,0.496971,-0.041007,-0.820457,0.002553,0.295958,-0.109594,-0.221122,-0.416103,0.276522,0.23784,-0.696021,-0.023117,0.950521,0.364642,0.299226,-0.449083,-0.207568,0.517712,0.16704,0.129527,-0.252064,0.002106,0.300529,0.015181,-0.088254,-0.123692,-0.164287,-0.086987,-0.270359,-0.173187,0.415474,-0.021859,-0.534248,-0.164874,0.122768,-0.03661,-0.537109,-0.355399,-0.168258,-0.641267,-0.326527,-0.141563,-0.857737,-0.420756,0.110838,0.302724,-0.418481,-0.441759,0.400496,0.182745,-0.722308,-0.547213,0.226239,-0.069008,0.144667,-0.086783,-0.5925,-0.65191,-0.098029,-0.224545,2
1.144502,0.618905,1.429757,-0.182211,0.345785,-0.336991,-0.468341,0.979201,-0.309311,-0.924792,1.405182,-0.172237,0.017826,-0.385937,2.055043,-0.933571,0.319909,-0.954457,-1.352115,-1.774257,0.731713,-0.311333,-0.810284,0.421163,1.094976,0.439395,-1.057107,1.145752,-0.383078,0.550093,-1.073804,1.832867,0.273857,0.466524,-0.795372,1.807512,0.237265,-0.028103,0.897244,1.774303,0.305961,0.25732,1.369071,-1.122327,-0.14105,-0.07974,0.305877,0.714065,0.24693,1.118598,0.365587,-0.03648,1.411893,-0.824963,0.749884,0.197138,-1.436105,2.044204,1.142197,-1.100939,2.238761,0.982733,-1.51094,0.965679,0.325688,-0.206968,1.757681,0.602809,0.761539,1.961971,1.421959,-0.796146,1.516201,0.595065,-1.273155,-0.013757,2
1.5458,0.744899,1.133295,-0.188841,0.301609,0.371768,-0.228143,1.234613,0.201345,-0.999421,1.401899,0.212441,0.432536,-0.774172,1.73414,-0.470661,0.069484,-0.424499,0.108462,-1.207004,0.606692,0.483072,0.677419,0.055536,1.186447,0.616053,0.386746,0.710077,1.041303,0.343268,-0.540374,0.945988,1.663855,-0.582782,-1.305663,1.32147,1.844953,-0.684805,0.292071,1.50426,1.349598,-1.135767,0.73904,1.386864,-1.254972,-1.333691,1.952681,1.780414,-0.246202,2.17889,0.750095,-0.596336,1.899556,-0.703603,0.32205,2.157428,-1.696348,1.588574,2.37387,1.550407,1.942088,1.794116,-0.039164,-0.48611,0.469893,-1.267522,1.484659,0.901354,0.204339,1.690033,1.740424,0.416534,1.30196,1.024353,-0.268539,-0.208904,2
1.024986,-1.07316,-0.300429,-0.596223,-0.473519,0.469663,1.120332,0.947244,-0.450909,0.254154,-0.974079,-0.061475,-0.364782,0.800419,-1.066195,1.266208,-0.319043,-0.092765,-0.651924,1.545345,-0.635731,-1.085806,0.349533,0.263861,-0.433333,0.32515,0.375575,-0.948262,-1.606791,1.065478,0.376498,-0.595018,-0.848444,0.126401,0.374004,0.557218,0.426918,-0.476653,-0.728411,0.955541,0.757431,-0.909023,-0.598299,0.19006,0.216603,0.576171,-0.088771,-0.210701,1.001905,-0.726727,0.500822,0.898735,-0.425268,1.227019,0.313708,-0.144973,1.675282,-0.79293,0.305221,1.124859,-0.884861,0.576698,0.048883,-0.008047,0.949059,-1.341532,0.821484,1.286728,-0.742858,0.909355,0.628084,-0.109411,0.42011,0.012515,-1.057482,-1.358649,10
